trip_id,bus_start_time,bus_end_time,bus_riding_time,walk_to_start_time,walk_to_destination_time,walk_to_start,walk_to_destination,total_walk_time,destination_id,origin_id,start_stop_id,end_stop_id,total_walk,total_time,start_time,end_time,bus_used,total_time_score,walking_score,time,preference
4560790,20069,20334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,19892.23557,20535.24738,1,0.440270721,0.753129774,18000,min_time
4560790,20069,20334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,19892.23557,20535.24738,1,0.440270721,0.753129774,18900,min_time
4548898,22769,23034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,22592.23557,23235.24738,1,0.440270721,0.753129774,19800,min_time
4547842,23669,23934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,23492.23557,24135.24738,1,0.440270721,0.753129774,20700,min_time
4547842,23669,23934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,23492.23557,24135.24738,1,0.440270721,0.753129774,21600,min_time
4547842,23669,23934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,23492.23557,24135.24738,1,0.440270721,0.753129774,22500,min_time
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,23400,min_time
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,24300,min_time
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,25200,min_time
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,26100,min_time
4547552,29069,29334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,28892.23557,29535.24738,1,0.440270721,0.753129774,27000,min_time
4547552,29069,29334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,28892.23557,29535.24738,1,0.440270721,0.753129774,27900,min_time
4547552,29069,29334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,28892.23557,29535.24738,1,0.440270721,0.753129774,28800,min_time
4547553,31769,32034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,31592.23557,32235.24738,1,0.440270721,0.753129774,29700,min_time
4547553,31769,32034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,31592.23557,32235.24738,1,0.440270721,0.753129774,30600,min_time
4547553,31769,32034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,31592.23557,32235.24738,1,0.440270721,0.753129774,31500,min_time
4547554,34469,34734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,34292.23557,34935.24738,1,0.440270721,0.753129774,32400,min_time
4547554,34469,34734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,34292.23557,34935.24738,1,0.440270721,0.753129774,33300,min_time
4547549,37169,37434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,36992.23557,37635.24738,1,0.440270721,0.753129774,34200,min_time
4547549,37169,37434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,36992.23557,37635.24738,1,0.440270721,0.753129774,35100,min_time
4547549,37169,37434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,36992.23557,37635.24738,1,0.440270721,0.753129774,36000,min_time
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,36900,min_time
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,37800,min_time
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,38700,min_time
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,39600,min_time
4547539,42569,42834,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,42392.23557,43035.24738,1,0.440270721,0.753129774,40500,min_time
4547539,42569,42834,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,42392.23557,43035.24738,1,0.440270721,0.753129774,41400,min_time
4547539,42569,42834,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,42392.23557,43035.24738,1,0.440270721,0.753129774,42300,min_time
4547540,45269,45534,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,45092.23557,45735.24738,1,0.440270721,0.753129774,43200,min_time
4547540,45269,45534,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,45092.23557,45735.24738,1,0.440270721,0.753129774,44100,min_time
4547540,45269,45534,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,45092.23557,45735.24738,1,0.440270721,0.753129774,45000,min_time
4547541,47969,48234,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,47792.23557,48435.24738,1,0.440270721,0.753129774,45900,min_time
4547541,47969,48234,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,47792.23557,48435.24738,1,0.440270721,0.753129774,46800,min_time
4547541,47969,48234,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,47792.23557,48435.24738,1,0.440270721,0.753129774,47700,min_time
4547542,50669,50934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,50492.23557,51135.24738,1,0.440270721,0.753129774,48600,min_time
4547542,50669,50934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,50492.23557,51135.24738,1,0.440270721,0.753129774,49500,min_time
4547542,50669,50934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,50492.23557,51135.24738,1,0.440270721,0.753129774,50400,min_time
4547543,53369,53634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,53192.23557,53835.24738,1,0.440270721,0.753129774,51300,min_time
4547543,53369,53634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,53192.23557,53835.24738,1,0.440270721,0.753129774,52200,min_time
4547543,53369,53634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,53192.23557,53835.24738,1,0.440270721,0.753129774,53100,min_time
4547544,56069,56334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,55892.23557,56535.24738,1,0.440270721,0.753129774,54000,min_time
4547544,56069,56334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,55892.23557,56535.24738,1,0.440270721,0.753129774,54900,min_time
4547544,56069,56334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,55892.23557,56535.24738,1,0.440270721,0.753129774,55800,min_time
4547545,58769,59034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,58592.23557,59235.24738,1,0.440270721,0.753129774,56700,min_time
4547545,58769,59034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,58592.23557,59235.24738,1,0.440270721,0.753129774,57600,min_time
4547545,58769,59034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,58592.23557,59235.24738,1,0.440270721,0.753129774,58500,min_time
4547546,61469,61734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,61292.23557,61935.24738,1,0.440270721,0.753129774,59400,min_time
4547546,61469,61734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,61292.23557,61935.24738,1,0.440270721,0.753129774,60300,min_time
4547546,61469,61734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,61292.23557,61935.24738,1,0.440270721,0.753129774,61200,min_time
4547550,64169,64434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,63992.23557,64635.24738,1,0.440270721,0.753129774,62100,min_time
4547550,64169,64434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,63992.23557,64635.24738,1,0.440270721,0.753129774,63000,min_time
4547537,66869,67134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,66692.23557,67335.24738,1,0.440270721,0.753129774,63900,min_time
4548644,67169,67374,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,66992.23557,67575.24738,1,0.509456773,0.753129774,64800,min_time
4548644,67169,67374,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,66992.23557,67575.24738,1,0.509456773,0.753129774,65700,min_time
4548644,67169,67374,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,66992.23557,67575.24738,1,0.509456773,0.753129774,66600,min_time
4548643,70469,70674,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,70292.23557,70875.24738,1,0.509456773,0.753129774,67500,min_time
4548643,70469,70674,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,70292.23557,70875.24738,1,0.509456773,0.753129774,68400,min_time
4548643,70469,70674,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,70292.23557,70875.24738,1,0.509456773,0.753129774,69300,min_time
4548643,70469,70674,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,70292.23557,70875.24738,1,0.509456773,0.753129774,70200,min_time
4548654,74069,74274,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,73892.23557,74475.24738,1,0.509456773,0.753129774,71100,min_time
4548654,74069,74274,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,73892.23557,74475.24738,1,0.509456773,0.753129774,72000,min_time
4548654,74069,74274,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,73892.23557,74475.24738,1,0.509456773,0.753129774,72900,min_time
4548654,74069,74274,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,73892.23557,74475.24738,1,0.509456773,0.753129774,73800,min_time
4548655,77609,77814,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,77432.23557,78015.24738,1,0.509456773,0.753129774,74700,min_time
4548655,77609,77814,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,77432.23557,78015.24738,1,0.509456773,0.753129774,75600,min_time
4548655,77609,77814,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,77432.23557,78015.24738,1,0.509456773,0.753129774,76500,min_time
4548655,77609,77814,205,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,583.0118155,77432.23557,78015.24738,1,0.509456773,0.753129774,77400,min_time
4560847,78629,78894,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,78452.23557,79095.24738,1,0.440270721,0.753129774,78300,min_time
4560790,20069,20334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,19892.23557,20535.24738,1,0.440270721,0.753129774,18000,min_walk
4560790,20069,20334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,19892.23557,20535.24738,1,0.440270721,0.753129774,18900,min_walk
4548898,22769,23034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,22592.23557,23235.24738,1,0.440270721,0.753129774,19800,min_walk
4547842,23669,23934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,23492.23557,24135.24738,1,0.440270721,0.753129774,20700,min_walk
4547842,23669,23934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,23492.23557,24135.24738,1,0.440270721,0.753129774,21600,min_walk
4547842,23669,23934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,23492.23557,24135.24738,1,0.440270721,0.753129774,22500,min_walk
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,23400,min_walk
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,24300,min_walk
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,25200,min_walk
4547551,26369,26634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,26192.23557,26835.24738,1,0.440270721,0.753129774,26100,min_walk
4547552,29069,29334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,28892.23557,29535.24738,1,0.440270721,0.753129774,27000,min_walk
4547552,29069,29334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,28892.23557,29535.24738,1,0.440270721,0.753129774,27900,min_walk
4547552,29069,29334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,28892.23557,29535.24738,1,0.440270721,0.753129774,28800,min_walk
4547553,31769,32034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,31592.23557,32235.24738,1,0.440270721,0.753129774,29700,min_walk
4547553,31769,32034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,31592.23557,32235.24738,1,0.440270721,0.753129774,30600,min_walk
4547553,31769,32034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,31592.23557,32235.24738,1,0.440270721,0.753129774,31500,min_walk
4547554,34469,34734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,34292.23557,34935.24738,1,0.440270721,0.753129774,32400,min_walk
4547554,34469,34734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,34292.23557,34935.24738,1,0.440270721,0.753129774,33300,min_walk
4547549,37169,37434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,36992.23557,37635.24738,1,0.440270721,0.753129774,34200,min_walk
4547549,37169,37434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,36992.23557,37635.24738,1,0.440270721,0.753129774,35100,min_walk
4547549,37169,37434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,36992.23557,37635.24738,1,0.440270721,0.753129774,36000,min_walk
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,36900,min_walk
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,37800,min_walk
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,38700,min_walk
4547538,39869,40134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,39692.23557,40335.24738,1,0.440270721,0.753129774,39600,min_walk
4547539,42569,42834,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,42392.23557,43035.24738,1,0.440270721,0.753129774,40500,min_walk
4547539,42569,42834,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,42392.23557,43035.24738,1,0.440270721,0.753129774,41400,min_walk
4547539,42569,42834,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,42392.23557,43035.24738,1,0.440270721,0.753129774,42300,min_walk
4547540,45269,45534,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,45092.23557,45735.24738,1,0.440270721,0.753129774,43200,min_walk
4547540,45269,45534,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,45092.23557,45735.24738,1,0.440270721,0.753129774,44100,min_walk
4547540,45269,45534,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,45092.23557,45735.24738,1,0.440270721,0.753129774,45000,min_walk
4547541,47969,48234,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,47792.23557,48435.24738,1,0.440270721,0.753129774,45900,min_walk
4547541,47969,48234,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,47792.23557,48435.24738,1,0.440270721,0.753129774,46800,min_walk
4547541,47969,48234,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,47792.23557,48435.24738,1,0.440270721,0.753129774,47700,min_walk
4547542,50669,50934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,50492.23557,51135.24738,1,0.440270721,0.753129774,48600,min_walk
4547542,50669,50934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,50492.23557,51135.24738,1,0.440270721,0.753129774,49500,min_walk
4547542,50669,50934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,50492.23557,51135.24738,1,0.440270721,0.753129774,50400,min_walk
4547543,53369,53634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,53192.23557,53835.24738,1,0.440270721,0.753129774,51300,min_walk
4547543,53369,53634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,53192.23557,53835.24738,1,0.440270721,0.753129774,52200,min_walk
4547543,53369,53634,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,53192.23557,53835.24738,1,0.440270721,0.753129774,53100,min_walk
4547544,56069,56334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,55892.23557,56535.24738,1,0.440270721,0.753129774,54000,min_walk
4547544,56069,56334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,55892.23557,56535.24738,1,0.440270721,0.753129774,54900,min_walk
4547544,56069,56334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,55892.23557,56535.24738,1,0.440270721,0.753129774,55800,min_walk
4547545,58769,59034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,58592.23557,59235.24738,1,0.440270721,0.753129774,56700,min_walk
4547545,58769,59034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,58592.23557,59235.24738,1,0.440270721,0.753129774,57600,min_walk
4547545,58769,59034,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,58592.23557,59235.24738,1,0.440270721,0.753129774,58500,min_walk
4547546,61469,61734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,61292.23557,61935.24738,1,0.440270721,0.753129774,59400,min_walk
4547546,61469,61734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,61292.23557,61935.24738,1,0.440270721,0.753129774,60300,min_walk
4547546,61469,61734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,61292.23557,61935.24738,1,0.440270721,0.753129774,61200,min_walk
4547550,64169,64434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,63992.23557,64635.24738,1,0.440270721,0.753129774,62100,min_walk
4547550,64169,64434,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,63992.23557,64635.24738,1,0.440270721,0.753129774,63000,min_walk
4547537,66869,67134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,66692.23557,67335.24738,1,0.440270721,0.753129774,63900,min_walk
4547537,66869,67134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,66692.23557,67335.24738,1,0.440270721,0.753129774,64800,min_walk
4547537,66869,67134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,66692.23557,67335.24738,1,0.440270721,0.753129774,65700,min_walk
4547537,66869,67134,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,66692.23557,67335.24738,1,0.440270721,0.753129774,66600,min_walk
4547536,70469,70734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,70292.23557,70935.24738,1,0.440270721,0.753129774,67500,min_walk
4547536,70469,70734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,70292.23557,70935.24738,1,0.440270721,0.753129774,68400,min_walk
4547536,70469,70734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,70292.23557,70935.24738,1,0.440270721,0.753129774,69300,min_walk
4547536,70469,70734,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,70292.23557,70935.24738,1,0.440270721,0.753129774,70200,min_walk
4547547,74069,74334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,73892.23557,74535.24738,1,0.440270721,0.753129774,71100,min_walk
4547547,74069,74334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,73892.23557,74535.24738,1,0.440270721,0.753129774,72000,min_walk
4547547,74069,74334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,73892.23557,74535.24738,1,0.440270721,0.753129774,72900,min_walk
4547547,74069,74334,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,73892.23557,74535.24738,1,0.440270721,0.753129774,73800,min_walk
4547548,77669,77934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,77492.23557,78135.24738,1,0.440270721,0.753129774,74700,min_walk
4547548,77669,77934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,77492.23557,78135.24738,1,0.440270721,0.753129774,75600,min_walk
4547548,77669,77934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,77492.23557,78135.24738,1,0.440270721,0.753129774,76500,min_walk
4547548,77669,77934,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,77492.23557,78135.24738,1,0.440270721,0.753129774,77400,min_walk
4560847,78629,78894,265,176.7644324,201.2473831,247.4702054,281.7463363,378.0118155,1,1,29300,30940,529.2165417,643.0118155,78452.23557,79095.24738,1,0.440270721,0.753129774,78300,min_walk
4560790,20069,20334,265,244.2746238,201.2473831,341.9844733,281.7463363,445.5220068,1,2,29300,30940,623.7308096,710.5220068,19824.72538,20535.24738,1,0.36726571,0.674469324,18000,min_time
4560790,20069,20334,265,244.2746238,201.2473831,341.9844733,281.7463363,445.5220068,1,2,29300,30940,623.7308096,710.5220068,19824.72538,20535.24738,1,0.36726571,0.674469324,18900,min_time
4548898,22769,23034,265,244.2746238,201.2473831,341.9844733,281.7463363,445.5220068,1,2,29300,30940,623.7308096,710.5220068,22524.72538,23235.24738,1,0.36726571,0.674469324,19800,min_time
4547842,23669,23934,265,244.2746238,201.2473831,341.9844733,281.7463363,445.5220068,1,2,29300,30940,623.7308096,710.5220068,23424.72538,24135.24738,1,0.36726571,0.674469324,20700,min_time
4547842,23669,23934,265,244.2746238,201.2473831,341.9844733,281.7463363,445.5220068,1,2,29300,30940,623.7308096,710.5220068,23424.72538,24135.24738,1,0.36726571,0.674469324,21600,min_time
4547842,23669,23934,265,244.2746238,201.2473831,341.9844733,281.7463363,445.5220068,1,2,29300,30940,623.7308096,710.5220068,23424.72538,24135.24738,1,0.36726571,0.674469324,22500,min_time
