stop_id,id,lat,lon,time,distance
51180.0,1,42.90463,-78.868454,1043.4107041315542,1460.774985784176
55100.0,1,42.91125,-78.854241,847.5798466322055,1186.6117852850878
55160.0,1,42.911351,-78.865556,341.07153378974476,477.5001473056426
55170.0,1,42.911114,-78.85981,533.5645400833268,746.9903561166576
55180.0,1,42.911239,-78.859441,545.1672992411884,763.2342189376637
55190.0,1,42.911123,-78.862712,363.5937976771434,509.03131674800073
55200.0,1,42.911248,-78.862271,379.39589321226765,531.1542504971746
55230.0,1,42.911062,-78.857037,699.4235522315282,979.1929731241395
55240.0,1,42.911229,-78.856562,713.875937614655,999.4263126605168
58810.0,1,42.913979,-78.860852,245.45094774334328,343.6313268406806
58915.0,1,42.896693,-78.864099,1427.727656296463,1998.818718815048
58916.0,1,42.89858,-78.863982,1284.8171276580802,1798.743978721312
58917.0,1,42.898616,-78.867677,1475.3072871177176,2065.4302019648044
59044.0,1,42.915117,-78.862437,139.67629898543478,195.54681857960867
59045.0,1,42.915233,-78.86223,160.95408088775736,225.3357132428603
3930.0,2,42.90392,-78.866304,1041.8630077407186,1458.6082108370058
3940.0,2,42.904044,-78.865946,1011.1434897501069,1415.6008856501496
4000.0,2,42.903625,-78.844911,1925.6994460063897,2695.9792244089454
4020.0,2,42.903787,-78.854197,1371.2467050484154,1919.7453870677814
4030.0,2,42.903913,-78.853783,1385.394720361372,1939.5526085059207
4060.0,2,42.904571,-78.868099,1094.8975800359608,1532.8566120503451
4070.0,2,42.904612,-78.868024,1087.269894006496,1522.1778516090944
4080.0,2,42.903898,-78.859923,1028.4747740616099,1439.8646836862538
4090.0,2,42.903957,-78.859542,1046.0145841022577,1464.4204177431607
4100.0,2,42.903898,-78.862842,858.226615962764,1201.5172623478695
4110.0,2,42.904018,-78.86239,875.0670520637401,1225.093872889236
4120.0,2,42.903918,-78.856001,1255.6350298836776,1757.8890418371484
4125.0,2,42.903839,-78.85638,1239.7988804307586,1735.718432603062
4130.0,2,42.903798,-78.85167,1517.7589441195032,2124.8625217673043
4140.0,2,42.903868,-78.851301,1533.726007759888,2147.216410863843
4150.0,2,42.903739,-78.847292,1777.7837046921832,2488.8971865690564
4160.0,2,42.903679,-78.841752,2105.6604627736665,2947.924647883133
4170.0,2,42.903714,-78.84128,2130.4121840661355,2982.5770576925897
4210.0,2,42.903828,-78.847924,1733.860644996209,2427.4049029946923
4220.0,2,42.903778,-78.844263,1951.3528430326617,2731.893980245726
7308.0,2,42.898635,-78.868954,1615.789791931263,2262.105708703768
12390.0,2,42.899259,-78.873892,1854.2796416467525,2595.991498305453
12400.0,2,42.899798,-78.874191,1828.948608895504,2560.5280524537056
12700.0,2,42.89569,-78.875091,2207.4123164689368,3090.3772430565114
12710.0,2,42.896119,-78.8753,2185.5606941599845,3059.784971823978
13300.0,2,42.902018,-78.87299,1582.7430417659136,2215.840258472279
13310.0,2,42.901866,-78.873339,1615.1594554831536,2261.223237676415
13680.0,2,42.89667,-78.874753,2109.935258335648,2953.9093616699074
13690.0,2,42.897038,-78.874835,2085.516846556255,2919.7235851787573
14865.0,2,42.909381,-78.865055,535.6822300549798,749.9551220769716
14880.0,2,42.896675,-78.868367,1737.0805625524035,2431.9127875733648
15080.0,2,42.899347,-78.876985,2027.6933505407196,2838.7706907570073
15090.0,2,42.899718,-78.877273,2015.0516457077217,2821.0723039908103
15650.0,2,42.90215,-78.877108,1812.4475622816844,2537.426587194358
15660.0,2,42.902412,-78.877233,1798.9482236639133,2518.5275131294784
15950.0,2,42.896752,-78.876953,2231.741618611402,3124.4382660559622
15960.0,2,42.897118,-78.877241,2219.4966797875313,3107.2953517025435
17260.0,2,42.914979,-78.854249,538.7738024051532,754.2833233672144
17270.0,2,42.914949,-78.853762,564.7971343163147,790.7159880428404
17340.0,2,42.915249,-78.859755,239.06580891575007,334.69213248205006
17350.0,2,42.915361,-78.859276,275.89035779607667,386.24650091450735
17450.0,2,42.915199,-78.856993,396.1895385966907,554.6653540353669
17460.0,2,42.915368,-78.856301,449.9601229717375,629.9441721604325
18670.0,2,42.902386,-78.861267,1070.0652502224805,1498.0913503114725
19600.0,2,42.897668,-78.850486,2073.2337365326734,2902.527231145743
19800.0,2,42.895039,-78.856592,1925.7190486364734,2696.0066680910627
19810.0,2,42.89531,-78.856217,1926.0866159079012,2696.5212622710615
20000.0,2,42.899414,-78.845999,2196.388094136338,3074.9433317908733
20010.0,2,42.899695,-78.845722,2190.2463737602975,3066.344923264416
20070.0,2,42.897832,-78.849869,2096.206242232016,2934.688739124822
20160.0,2,42.900017,-78.844783,2219.4618581780783,3107.2466014493093
20170.0,2,42.900238,-78.844263,2232.2539348218356,3125.1555087505694
20240.0,2,42.895978,-78.854382,1980.1052729996982,2772.1473821995774
20250.0,2,42.896418,-78.85339,2003.0485931386886,2804.268030394164
20260.0,2,42.89843,-78.848491,2129.1252826860027,2980.7753957604036
20270.0,2,42.898694,-78.848056,2133.5477391714844,2986.9668348400783
20490.0,2,42.897066,-78.851736,2048.09758137178,2867.336613920492
20710.0,2,42.90086,-78.842741,2271.6672169760704,3180.334103766498
20730.0,2,42.901138,-78.842154,2283.844025216498,3197.381635303097
21440.0,2,42.89526,-78.871074,2007.2449705362365,2810.142958750731
24040.0,2,42.900218,-78.865042,1262.0138365592743,1766.8193711829838
24060.0,2,42.900289,-78.867492,1399.2740838110885,1958.9837173355238
24130.0,2,42.900187,-78.863263,1160.7150630340225,1625.0010882476315
25610.0,2,42.903677,-78.853772,1404.7630311964733,1966.6682436750625
25620.0,2,42.903589,-78.854106,1392.265623204177,1949.1718724858476
25670.0,2,42.898219,-78.853853,1833.1342206913218,2566.3879089678503
25680.0,2,42.898576,-78.854085,1791.2748777321847,2507.7848288250584
25720.0,2,42.905468,-78.85382,1259.846500383203,1763.7851005364842
25730.0,2,42.905859,-78.854181,1207.7653857559221,1690.871540058291
25760.0,2,42.914769,-78.853811,547.6561130254884,766.7185582356836
25770.0,2,42.901869,-78.853782,1547.645677412262,2166.703948377167
25780.0,2,42.902265,-78.854072,1499.3088431654419,2099.0323804316185
25790.0,2,42.910768,-78.853882,835.671821533342,1169.9405501466788
25800.0,2,42.91135,-78.854202,770.8259802849227,1079.1563723988918
25840.0,2,42.89602,-78.85388,2006.051268805758,2808.471776328061
25850.0,2,42.896308,-78.854212,1963.8347083354797,2749.3685916696713
25860.0,2,42.912208,-78.853811,725.5477944827719,1015.7669122758806
25863.0,2,42.912546,-78.854056,684.4378322670977,958.2129651739367
25870.0,2,42.900047,-78.853833,1689.2478963960198,2364.9470549544276
25880.0,2,42.900411,-78.854113,1644.033531769357,2301.6469444770996
25910.0,2,42.907309,-78.853842,1112.4788193062163,1557.4703470287027
25920.0,2,42.907339,-78.854083,1096.0421821808102,1534.459055053134
25990.0,2,42.909188,-78.853851,962.8539786234211,1347.9955700727894
26000.0,2,42.909621,-78.854105,913.680797235867,1279.1531161302137
29300.0,2,42.913257,-78.865332,244.27462377031122,341.9844732784357
29440.0,2,42.899558,-78.869872,1596.0907923370974,2234.5271092719363
29450.0,2,42.899327,-78.869865,1614.0125016262405,2259.6175022767366
29570.0,2,42.907021,-78.867484,864.6191585050742,1210.4668219071038
29640.0,2,42.904436,-78.868188,1110.8007627531747,1555.1210678544444
29655.0,2,42.905837,-78.867902,982.9498205304209,1376.129748742589
29690.0,2,42.909039,-78.866804,664.8290833304139,930.7607166625794
30050.0,2,42.905708,-78.867681,980.2964190744684,1372.4149867042556
30080.0,2,42.895449,-78.871257,2002.9210435486962,2804.0894609681745
30230.0,2,42.912808,-78.865311,278.6783010623156,390.1496214872418
30340.0,2,42.900567,-78.869551,1497.3040252246706,2096.2256353145385
30930.0,2,42.902019,-78.868903,1344.2929404418346,1882.0101166185682
30940.0,2,42.902351,-78.868976,1322.2062054985531,1851.0886876979744
30950.0,2,42.907548,-78.86708,799.2384067668308,1118.9337694735632
30960.0,2,42.907851,-78.867192,781.7274571575601,1094.418440020584
31200.0,2,42.909399,-78.866453,615.791062141717,862.1074869984038
31430.0,2,42.90493,-78.868211,1072.9430076304095,1502.120210682573
31550.0,2,42.9114,-78.865973,429.014710013809,600.6205940193325
31553.0,2,42.911468,-78.865742,410.14598509589496,574.2043791342529
31560.0,2,42.91139,-78.865286,389.7395345967468,545.6353484354455
31570.0,2,42.89704,-78.870483,1831.5314984273814,2564.144097798334
31580.0,2,42.89693,-78.87073,1854.6661177497333,2596.5325648496264
31680.0,2,42.91382,-78.864934,176.38714395035424,246.94200153049593
33590.0,2,42.898678,-78.863591,1299.5853678171513,1819.4195149440118
33890.0,2,42.896908,-78.864163,1473.3972167112138,2062.756103395699
42960.0,2,42.900178,-78.884021,2372.121666458134,3320.970333041387
43130.0,2,42.902671,-78.884476,2200.838146047367,3081.1734044663135
43250.0,2,42.902438,-78.882942,2129.8576088597574,2981.80065240366
43720.0,2,42.902659,-78.882008,2057.84638231046,2880.9849352346437
51170.0,2,42.904689,-78.868663,1118.4290196829645,1565.8006275561502
51180.0,2,42.90463,-78.868454,1110.9209619388196,1555.2893467143472
55100.0,2,42.91125,-78.854241,776.4864109329458,1087.080975306124
55160.0,2,42.911351,-78.865556,408.5817299132944,572.0144218786121
55170.0,2,42.911114,-78.85981,462.47098571312824,647.4593799983795
55180.0,2,42.911239,-78.859441,474.0737527319545,663.7032538247363
55190.0,2,42.911123,-78.862712,292.50018149753976,409.50025409655564
55200.0,2,42.911248,-78.862271,308.3022864241063,431.62320099374875
55230.0,2,42.911062,-78.857037,628.330056942867,879.6620797200138
55240.0,2,42.911229,-78.856562,642.7824524480841,899.8954334273176
58810.0,2,42.913979,-78.860852,174.35737117738242,244.10031964833536
58915.0,2,42.896693,-78.864099,1486.7248333613813,2081.4147667059337
58916.0,2,42.89858,-78.863982,1330.1664589793634,1862.2330425711086
58917.0,2,42.898616,-78.867677,1542.8175283881596,2159.9445397434233
59044.0,2,42.915117,-78.862437,72.16616927235269,101.03263698129376
59045.0,2,42.915233,-78.86223,93.44395558302634,130.82153781623686
3930.0,3,42.90392,-78.866304,1160.526060448821,1624.7364846283494
3940.0,3,42.904044,-78.865946,1129.8065368295015,1581.7291515613022
4000.0,3,42.903625,-78.844911,1804.3880020054655,2526.1432028076515
4020.0,3,42.903787,-78.854197,1249.935114408381,1749.9091601717332
4030.0,3,42.903913,-78.853783,1264.0831362512329,1769.7163907517258
4060.0,3,42.904571,-78.868099,1213.5606609547153,1698.9849253366015
4070.0,3,42.904612,-78.868024,1205.932973746957,1688.3061632457398
4080.0,3,42.903898,-78.859923,907.1630931820886,1270.028330454924
4090.0,3,42.903957,-78.859542,924.7029092230531,1294.5840729122742
4100.0,3,42.903898,-78.862842,960.3535546836871,1344.4949765571619
4110.0,3,42.904018,-78.86239,924.4689631416489,1294.2565483983085
4120.0,3,42.903918,-78.856001,1134.3234107989726,1588.0527751185616
4125.0,3,42.903839,-78.85638,1118.4872553709076,1565.8821575192705
4130.0,3,42.903798,-78.85167,1396.4473933481695,1955.0263506874371
4140.0,3,42.903868,-78.851301,1412.4144628126078,1977.380247937651
4150.0,3,42.903739,-78.847292,1656.4722230568877,2319.0611122796427
4160.0,3,42.903679,-78.841752,1984.3490687407407,2778.088696237037
4170.0,3,42.903714,-78.84128,2009.1007975029704,2812.7411165041585
4210.0,3,42.903828,-78.847924,1612.5491533754298,2257.5688147256014
4220.0,3,42.903778,-78.844263,1830.0414092778524,2562.0579729889932
7308.0,3,42.898635,-78.868954,1734.4528862824218,2428.2340407953902
12390.0,3,42.899259,-78.873892,1972.9428135189607,2762.119938926545
12400.0,3,42.899798,-78.874191,1947.6117854585639,2726.6564996419893
12700.0,3,42.89569,-78.875091,2326.0755071481854,3256.5057100074596
12710.0,3,42.896119,-78.8753,2304.2238881168814,3225.9134433636336
13300.0,3,42.902018,-78.87299,1701.406199485453,2381.968679279634
13310.0,3,42.901866,-78.873339,1733.8226186789593,2427.3516661505428
13680.0,3,42.89667,-78.874753,2228.598443713945,3120.0378211995226
13690.0,3,42.897038,-78.874835,2204.1800332207868,3085.852046509101
14865.0,3,42.909381,-78.865055,654.3452631246614,916.0833683745259
14880.0,3,42.896675,-78.868367,1855.7436476819125,2598.0411067546775
15080.0,3,42.899347,-78.876985,2146.356570916546,3004.8991992831643
15090.0,3,42.899718,-78.877273,2133.7148705980567,2987.2008188372793
15650.0,3,42.90215,-78.877108,1931.1107845855308,2703.555098419743
15660.0,3,42.902412,-78.877233,1917.6114479270975,2684.656027097936
15950.0,3,42.896752,-78.876953,2350.4048384857197,3290.5667738800075
15960.0,3,42.897118,-78.877241,2338.1599041759932,3273.42386584639
17260.0,3,42.914979,-78.854249,420.1109395158882,588.1553153222435
17270.0,3,42.914949,-78.853762,446.13427910752756,624.5879907505386
17340.0,3,42.915249,-78.859755,120.40285925183136,168.5640029525639
17350.0,3,42.915361,-78.859276,157.22741567601324,220.1183819464185
17450.0,3,42.915199,-78.856993,277.5266324450602,388.5372854230843
17460.0,3,42.915368,-78.856301,331.29722772713865,463.81611881799404
18670.0,3,42.902386,-78.861267,988.4711302290552,1383.8595823206772
19600.0,3,42.897668,-78.850486,1951.9222044510027,2732.6910862314035
19800.0,3,42.895039,-78.856592,1804.4074202350791,2526.1703883291107
19810.0,3,42.89531,-78.856217,1804.7749934179499,2526.6849907851297
20000.0,3,42.899414,-78.845999,2075.0766329352423,2905.107286109339
20010.0,3,42.899695,-78.845722,2068.9349169379398,2896.508883713115
20070.0,3,42.897832,-78.849869,1974.894719891853,2764.852607848594
20160.0,3,42.900017,-78.844783,2098.150416201092,2937.4105826815285
20170.0,3,42.900238,-78.844263,2110.942501067227,2955.3195014941175
20240.0,3,42.895978,-78.854382,1858.7936794430211,2602.3111512202295
20250.0,3,42.896418,-78.85339,1881.737015227896,2634.4318213190545
20260.0,3,42.89843,-78.848491,2007.8137821084856,2810.9392949518797
20270.0,3,42.898694,-78.848056,2012.2362454655208,2817.130743651729
20490.0,3,42.897066,-78.851736,1926.7860295589774,2697.500441382568
20710.0,3,42.90086,-78.842741,2150.3558072952183,3010.498130213305
20730.0,3,42.901138,-78.842154,2162.532624822368,3027.5456747513144
21440.0,3,42.89526,-78.871074,2125.908098182366,2976.2713374553123
24040.0,3,42.900218,-78.865042,1380.6768694244051,1932.9476171941672
24060.0,3,42.900289,-78.867492,1517.9371551918732,2125.1120172686224
24130.0,3,42.900187,-78.863263,1279.3780679165075,1791.1292950831105
25610.0,3,42.903677,-78.853772,1283.4514472600758,1796.832026164106
25620.0,3,42.903589,-78.854106,1270.9540339992725,1779.3356475989813
25670.0,3,42.898219,-78.853853,1711.822635477024,2396.5516896678337
25680.0,3,42.898576,-78.854085,1669.9632888589385,2337.948604402514
25720.0,3,42.905468,-78.85382,1138.5349156896034,1593.9488819654446
25730.0,3,42.905859,-78.854181,1086.4537953685794,1521.0353135160112
25760.0,3,42.914769,-78.853811,428.9932570435301,600.5905598609421
25770.0,3,42.901869,-78.853782,1426.33409331809,1996.8677306453258
25780.0,3,42.902265,-78.854072,1377.9972544968698,1929.1961562956176
25790.0,3,42.910768,-78.853882,714.3602358620283,1000.1043302068394
25800.0,3,42.91135,-78.854202,649.5143895660186,909.320145392426
25840.0,3,42.89602,-78.85388,1884.7396831654853,2638.635556431679
25850.0,3,42.896308,-78.854212,1842.5231174589062,2579.5323644424684
25860.0,3,42.912208,-78.853811,604.2362099308906,845.9306939032467
25863.0,3,42.912546,-78.854056,563.1262438511759,788.3767413916462
25870.0,3,42.900047,-78.853833,1567.936311497228,2195.110836096119
25880.0,3,42.900411,-78.854113,1522.7219424540572,2131.81071943568
25910.0,3,42.907309,-78.853842,991.1672342656432,1387.6341279719004
25920.0,3,42.907339,-78.854083,974.730593339354,1364.6228306750954
25990.0,3,42.909188,-78.853851,841.5423934409051,1178.159350817267
26000.0,3,42.909621,-78.854105,792.3692080469973,1109.3168912657961
29300.0,3,42.913257,-78.865332,362.9376611957092,508.1127256739928
29440.0,3,42.899558,-78.869872,1714.7539011080069,2400.6554615512096
29450.0,3,42.899327,-78.869865,1732.6756102873155,2425.7458544022415
29570.0,3,42.907021,-78.867484,983.2822297603119,1376.5951216644366
29640.0,3,42.904436,-78.868188,1229.463845070291,1721.2493830984072
29655.0,3,42.905837,-78.867902,1101.6128983534525,1542.2580576948335
29690.0,3,42.909039,-78.866804,783.49214389812,1096.889001457368
30050.0,3,42.905708,-78.867681,1098.959493424763,1538.543290794668
30080.0,3,42.895449,-78.871257,2121.5841740675933,2970.2178436946306
30230.0,3,42.912808,-78.865311,397.3413381574636,556.277873420449
30340.0,3,42.900567,-78.869551,1615.9671289533637,2262.353980534709
30930.0,3,42.902019,-78.868903,1462.9560339918708,2048.138447588619
30940.0,3,42.902351,-78.868976,1440.8693001952408,2017.217020273337
30950.0,3,42.907548,-78.86708,917.9014716726653,1285.0620603417312
30960.0,3,42.907851,-78.867192,900.3905238235384,1260.5467333529537
31200.0,3,42.909399,-78.866453,734.4541171920102,1028.2357640688142
31430.0,3,42.90493,-78.868211,1191.6060903088626,1668.2485264324075
31550.0,3,42.9114,-78.865973,547.6777575179065,766.7488605250691
31553.0,3,42.911468,-78.865742,528.8090289684491,740.3326405558287
31560.0,3,42.91139,-78.865286,508.40257129911157,711.7635998187561
31570.0,3,42.89704,-78.870483,1950.1946167935532,2730.2724635109744
31580.0,3,42.89693,-78.87073,1973.3292399945758,2762.660935992406
31680.0,3,42.91382,-78.864934,295.0501751172513,413.07024516415174
33590.0,3,42.898678,-78.863591,1418.2483778598066,1985.5477290037293
33890.0,3,42.896908,-78.864163,1592.0602357517357,2228.88433005243
42960.0,3,42.900178,-78.884021,2490.7849970195502,3487.0989958273703
43130.0,3,42.902671,-78.884476,2319.501483727358,3247.302077218301
43250.0,3,42.902438,-78.882942,2248.5209225373533,3147.9292915522947
43720.0,3,42.902659,-78.882008,2176.509681369482,3047.1135539172747
51170.0,3,42.904689,-78.868663,1237.0921094629234,1731.9289532480927
51180.0,3,42.90463,-78.868454,1229.5840484347643,1721.41766780867
55100.0,3,42.91125,-78.854241,655.1748195998096,917.2447474397333
55160.0,3,42.911351,-78.865556,527.2447708611619,738.1426792056266
55170.0,3,42.911114,-78.85981,341.1593066132858,477.6230292586001
55180.0,3,42.911239,-78.859441,352.7620794432829,493.866911220596
55190.0,3,42.911123,-78.862712,379.4628423565615,531.2479792991861
55200.0,3,42.911248,-78.862271,343.82305084418323,481.35227118185645
55230.0,3,42.911062,-78.857037,507.01842152796763,709.8257901391546
55240.0,3,42.911229,-78.856562,521.4708245194179,730.059154327185
58810.0,3,42.913979,-78.860852,53.045675670138266,74.26394593819357
58915.0,3,42.896693,-78.864099,1605.387851395174,2247.5429919532435
58916.0,3,42.89858,-78.863982,1448.8294751727706,2028.3612652418788
58917.0,3,42.898616,-78.867677,1661.4806026756196,2326.0728437458674
59044.0,3,42.915117,-78.862437,129.6992786084936,181.578990051891
59045.0,3,42.915233,-78.86223,126.83086863061747,177.56321608286444
3930.0,4,42.90392,-78.866304,1270.3920063513322,1778.5488088918648
3940.0,4,42.904044,-78.865946,1239.6724822750332,1735.5414751850462
4000.0,4,42.903625,-78.844911,1694.3030761896327,2372.0243066654857
4020.0,4,42.903787,-78.854197,1139.8501761324417,1595.7902465854181
4030.0,4,42.903913,-78.853783,1153.998198523813,1615.5974779333383
4060.0,4,42.904571,-78.868099,1323.4266091434602,1852.797252800844
4070.0,4,42.904612,-78.868024,1315.798921840214,1842.1184905762993
4080.0,4,42.903898,-78.859923,899.971288312861,1259.9598036380053
4090.0,4,42.903957,-78.859542,873.068098897237,1222.2953384561317
4100.0,4,42.903898,-78.862842,1070.2194961433509,1498.307294600691
4110.0,4,42.904018,-78.86239,1034.3349040177297,1448.0688656248215
