stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
13790,13790,Delaware Avenue West Utica Street N,42.911498,-78.870202,,
13800,13800,Delaware Avenue West Utica Street S,42.91146,-78.870442,,
13810,13810,Delaware Avenue Zimmerman Boulevard,42.984577,-78.872693,,
13860,13860,Deveaux Street College Avenue North,43.122184,-79.049072,,
13899,13899,Dick Road AMTRAK Station North,42.90634,-78.728222,,
13905,13905,Dingens Street 70 Dingens Street Ea,42.877789,-78.812435,,
13910,13910,Dingens Street 100 Dingens Street W,42.877929,-78.812027,,
13911,13911,Dingens Street 15 Dingens Street Ea,42.877851,-78.81512,,
13912,13912,Dingens Street Bailey Avenue West,42.877955,-78.815301,,
13913,13913,Dingens Street James E. Casey Drive,42.877838,-78.80523,,
13914,13914,Dingens Street Weiss Street East,42.877757,-78.808725,,
13915,13915,Dingens Street Weiss Street West Op,42.877846,-78.808138,,
13917,13917,Dingens Street Willett Street West ,42.877784,-78.802802,,
14005,14005,Earhart Drive 80 Earhart Drive Nort,42.953395,-78.715413,,
14010,14010,Earhart Drive 60 Earhart Drive Nort,42.954077,-78.714832,,
14015,14015,Earhart Drive Lawrence Bell Drive S,42.952777,-78.715712,,
14016,14016,Earhart Drive Wehrle Drive North,42.955557,-78.714577,,
14017,14017,Earhart Dr Wehrle Dr South Farside,42.955871,-78.714764,,
14018,14018,Spindrift Drive Wehrle Drive South ,42.956712,-78.714908,,
14021,14021,East Robinson Road Northwood Medica,43.036179,-78.816301,,
14140,14140,Eggert Road 246 Eggert Road South,42.93147,-78.799125,,
14150,14150,Eggert Road 247 Eggert Road North,42.931252,-78.798927,,
14155,14155,Eggert Road 260 Eggert Road,42.932267,-78.79913,,
14160,14160,Eggert Road 437 Eggert Road North,42.939518,-78.800501,,
14170,14170,Eggert Road 456 Eggert Road South O,42.940685,-78.801884,,
14210,14210,Eggert Road Cleveland Drive North,42.94042,-78.80143,,
14220,14220,Eggert Road Davidson Avenue South,42.937729,-78.799173,,
14230,14230,Eggert Road Eldon Road North,42.945661,-78.803288,,
14240,14240,Eggert Road Gail Avenue North,42.934004,-78.798958,,
14250,14250,Eggert Road Gail Ave South,42.933934,-78.799092,,
14280,14280,Eggert Road Janet Street South,42.939701,-78.800852,,
14290,14290,Eggert Road Kensington Avenue North,42.942019,-78.802952,,
14310,14310,Eggert Road Kensington Ave South Fa,42.941916,-78.803158,,
14330,14330,Eggert Road Kenville Road North,42.937937,-78.798932,,
14340,14340,Eggert Road Langfield Drive South,42.929945,-78.799702,,
14393,14393,Eggert Road Millicent Avenue South,42.935258,-78.79914,,
14400,14400,Eggert Road Minnesota Avenue South,42.945949,-78.803542,,
14490,14490,Eggert Road Shirely Avenue North,42.944242,-78.803212,,
14500,14500,Eggert Road Shirley Avenue South,42.944281,-78.803442,,
14510,14510,Eggert Road Tudor Road North,42.935324,-78.798954,,
14520,14520,Eggert Road Winspear Avenue North O,42.947993,-78.803208,,
14790,14790,Ellicott Street William Street Nort,42.885569,-78.871922,,
14800,14800,Ellicott Street East Chippewa Stree,42.889947,-78.870533,,
14810,14810,Ellicott Street Clinton Street Nort,42.884816,-78.872207,,
14820,14820,Ellicott Street Goodell Street Nort,42.894565,-78.869053,,
14830,14830,Ellicott Street East Huron Street N,42.8881,-78.871166,,
14850,14850,Ellicott Street North Division Stre,42.882832,-78.872837,,
14860,14860,Ellicott Street MTC Static,42.883359,-78.872502,,
14861,14861,Ellicott Street MTC Static,42.88344,-78.87249,,
14862,14862,Ellicott Street MTC Static,42.883494,-78.872432,,
14865,14865,Riley St. Health Science Charter Ea,42.909381,-78.865055,,
14870,14870,Ellicott Street East Tupper Street ,42.893116,-78.869405,,
14880,14880,Ellicott Street North Oak Street No,42.896675,-78.868367,,
14950,14950,Elmwood Avenue 1199 Elmwood Avenue ,42.929717,-78.876771,,
14960,14960,Elmwood Avenue 1750 Elmwood Avenue ,42.945899,-78.878441,,
14970,14970,Elmwood Avenue 1771 Elmwood Avenue ,42.945618,-78.87805,,
14990,14990,Elmwood Avenue 1943 Elmwood Avenue ,42.949989,-78.877992,,
15000,15000,Elmwood Avenue 1950 Elmwood Aveuue ,42.950439,-78.878402,,
15010,15010,Elmwood Avenue 2021 Elmwood Avenue ,42.952177,-78.878051,,
15020,15020,Elmwood Avenue 1966 Elmwood Avenue ,42.95378,-78.878462,,
15033,15033,Elmwood Avenue 2077 Elmwood Avenue ,42.95329,-78.878103,,
15040,15040,Elmwood Avenue 2128 Elmwood Avenue ,42.955078,-78.87814,,
15050,15050,South Elmwood Ave 130 South Elmwood,42.888717,-78.879102,,
15060,15060,Elmwood Avenue 353 Elmwood Avenue N,42.906714,-78.877022,,
15070,15070,Elmwood Avenue 358 Elmwood Avenue S,42.907099,-78.877232,,
15080,15080,Elmwood Avenue Allen Street North,42.899347,-78.876985,,
15090,15090,Elmwood Avenue Allen Street South,42.899718,-78.877273,,
15100,15100,Elmwood Avenue Amherst Street North,42.940438,-78.878441,,
15110,15110,Elmwood Avenue Amherst Street South,42.940879,-78.878701,,
15120,15120,Elmwood Avenue Auburn Avenue North,42.918464,-78.876897,,
15130,15130,Elmwood Avenue Auburn Avenue South,42.918988,-78.877142,,
15140,15140,Elmwood Avenue Bird Avenue North,42.925738,-78.876681,,
15150,15150,Elmwood Avenue Bird Avenue South,42.926379,-78.877132,,
15160,15160,Elmwood Avenue Breckenridge Street ,42.917109,-78.877133,,
15170,15170,Elmwood Avenue Bryant Street North ,42.909169,-78.877,,
15180,15180,Elmwood Avenue Bryant Street South,42.909168,-78.877243,,
15220,15220,Elmwood Avenue Chatham Avenue North,42.937558,-78.878391,,
15240,15240,Elmwood Avenue Cleveland Avenue Nor,42.917328,-78.8769,,
15260,15260,Elmwood Avenue West Delavan Avenue ,42.921949,-78.876671,,
15270,15270,Elmwood Avenue West Delavan Avenue ,42.922438,-78.877142,,
15280,15280,Elmwood Avenue Elmview Place South,42.939539,-78.878721,,
15320,15320,Elmwood Avenue Forest Avenue South ,42.927829,-78.877111,,
15330,15330,Elmwood Avenue Forest Avenue North ,42.928128,-78.876932,,
15340,15340,Elmwood Avenue Great Arrow Avenue N,42.942207,-78.878291,,
15350,15350,Elmwood Avenue Grote Street South,42.94248,-78.878592,,
15370,15370,Elmwood Avenue Hampton Parkway Sout,42.979198,-78.87878,,
15380,15380,Elmwood Avenue Henderson Avenue Sou,42.97258,-78.878831,,
15390,15390,Elmwood Avenue Hertel Avenue North,42.94738,-78.877981,,
15400,15400,Elmwood Avenue Hertel Avenue South,42.948039,-78.878381,,
15410,15410,Elmwood Avenue Hinman Avenue North,42.95654,-78.878161,,
15420,15420,Elmwood Avenue Hinman Avenue South,42.957019,-78.87852,,
15450,15450,Elmwood Avenue Hutch Tech High Scho,42.891653,-78.878159,,
15480,15480,Elmwood Avenue June Road North,42.977869,-78.878633,,
15490,15490,Elmwood Avenue Kenmore Mercy Hospit,42.977078,-78.878803,,
15500,15500,Elmwood Avenue Kenmore Avenue North,42.958349,-78.87823,,
15510,15510,Elmwood Avenue Kenmore Avenue South,42.958929,-78.878831,,
15530,15530,Elmwood Avenue Lafayette Avenue Nor,42.92013,-78.876744,,
15540,15540,Elmwood Avenue Lafayette Avenue Sou,42.920638,-78.877123,,
15550,15550,Elmwood Avenue Lexington Avenue Nor,42.913052,-78.876971,,
15560,15560,Elmwood Avenue Lexington Avenue Sou,42.913438,-78.877164,,
15570,15570,Elmwood Avenue Mang Avenue North,42.961657,-78.878502,,
15580,15580,Elmwood Avenue Mang Avenue South,42.962277,-78.878832,,
15600,15600,Elmwood Avenue McKinley High School,42.938155,-78.878597,,
15630,15630,Elmwood Avenue M Wile Company South,42.952159,-78.878431,,
15650,15650,Elmwood Avenue North Street North,42.90215,-78.877108,,
15660,15660,Elmwood Avenue North Avenue South,42.902412,-78.877233,,
15670,15670,Elmwood Avenue North End Avenue Nor,42.972439,-78.878612,,
15680,15680,Elmwood Avenue Nottingham Terrace N,42.935648,-78.877991,,
15700,15700,Elmwood Avenue Potomac Avenue North,42.924015,-78.876853,,
15710,15710,Elmwood Avenue Potomac Avenue South,42.924021,-78.877156,,
15720,15720,Elmwood Avenue Psychiatric Center S,42.930438,-78.877122,,
15730,15730,Elmwood Avenue Ralston Avenue South,42.975379,-78.878831,,
15740,15740,Elmwood Avenue Rockwell Road South,42.932248,-78.877068,,
15750,15750,Elmwood Avenue Rockwell Road North,42.932158,-78.876812,,
15760,15760,Elmwood Avenue Shepard Avenue North,42.968979,-78.878596,,
15770,15770,Elmwood Avenue Shepard Avenue South,42.969398,-78.878843,,
15790,15790,Elmwood Avenue Sheridan Drive South,42.980518,-78.878773,,
15800,15800,Elmwood Avenue Sheridan Drive North,42.98041,-78.878651,,
15820,15820,Elmwood Avenue Summer Street North ,42.904993,-78.877037,,
15830,15830,Elmwood Avenue Summer Street South ,42.90458,-78.877238,,
15850,15850,Elmwood Avenue Tops Market South Op,42.954868,-78.878501,,
15880,15880,Elmwood Avenue Tremaine Avenue Nort,42.959757,-78.878532,,
15890,15890,Elmwood Avenue Tremaine Avenue Sout,42.960268,-78.878841,,
15900,15900,Elmwood Avenue Tulane Road North,42.974008,-78.878621,,
15910,15910,Elmwood Avenue Tupper Street North,42.89408,-78.877237,,
15920,15920,Elmwood Avenue Tupper Street South,42.894418,-78.87731,,
15930,15930,Elmwood Avenue Victoria Boulevard N,42.96328,-78.878492,,
15940,15940,Elmwood Avenue Victoria Boulevard S,42.963899,-78.878834,,
15950,15950,Elmwood Avenue Virginia Street Nort,42.896752,-78.876953,,
15960,15960,Elmwood Avenue Virginia Street Sout,42.897118,-78.877241,,
15970,15970,Elmwood Avenue Wabash Avenue North,42.964917,-78.878513,,
15980,15980,Elmwood Avenue Wabash Avenue South,42.965288,-78.878831,,
15990,15990,Elmwood Avenue Washington Avenue No,42.966448,-78.878531,,
16000,16000,Elmwood Avenue Washington Avenue So,42.966829,-78.878854,,
16030,16030,Elmwood Avenue Westchester Boulevar,42.976099,-78.878641,,
16040,16040,Elmwood Avenue Woodward Avenue Sout,42.974029,-78.878821,,
16050,16050,Elmwood Avenue West Ferry Street No,42.915307,-78.877001,,
16060,16060,Elmwood Avenue West Ferry Street So,42.915654,-78.877153,,
16070,16070,Elmwood Avenue West Girard Boulevar,42.970708,-78.878601,,
16080,16080,Elmwood Avenue West Girard Boulevar,42.971098,-78.878831,,
16090,16090,Elmwood Avenue West Utica Street No,42.91163,-78.876987,,
16100,16100,Elmwood Avenue West Utica Street So,42.911179,-78.877194,,
16210,16210,Ensminger Road East Park Drive East,42.987827,-78.898661,,
16220,16220,Ensminger Road East Park Drive West,42.987906,-78.898041,,
16247,16247,Ensminger Road Two Mile Creek Road ,42.98769,-78.903983,,
16250,16250,Ensminger Road Two Mile Creek Road ,42.98778,-78.903973,,
16540,16540,East Delavan Avenue 530 East Delava,42.921849,-78.836833,,
16570,16570,East Delavan Avenue Bailey Avenue W,42.922728,-78.813952,,
16590,16590,East Delavan Avenue Blaine Avenue W,42.922028,-78.845231,,
16610,16610,East Delavan Avenue Cambridge Avenu,42.922648,-78.822573,,
16630,16630,East Delavan Avenue Chelsea Place W,42.921869,-78.833481,,
16640,16640,East Delavan Avenue Courtland Avenu,42.922788,-78.806622,,
16660,16660,East Delavan Avenue Deerfield Avenu,42.92244,-78.826261,,
16670,16670,East Delavan Avenue Edison Avenue W,42.922869,-78.802373,,
16680,16680,East Delavan Avenue Fillmore Avenue,42.921919,-78.839571,,
16690,16690,East Delavan Avenue Grider Street W,42.922168,-78.829612,,
16700,16700,East Delavan Avenue Hager Street We,42.92208,-78.847941,,
16705,16705,East Delavan Avenue Humboldt Parkwa,42.921968,-78.842602,,
16710,16710,East Delavan Avenue Ivanhoe Road We,42.922829,-78.797401,,
16720,16720,East Delavan Avenue Meech Street We,42.922108,-78.849373,,
16725,16725,West Delavan Avenue Niagara Street ,42.922261,-78.898226,,
16730,16730,East Delavan Avenue Northumberland ,42.92267,-78.820453,,
16740,16740,East Delavan Avenue Oakgrove Avenue,42.922039,-78.84671,,
16750,16750,East Delavan Avenue Olympic Avenue ,42.92271,-78.816382,,
16760,16760,East Delavan Avenue Pine Ridge Road,42.922828,-78.792867,,
16780,16780,East Delavan Avenue Roebling Avenue,42.922748,-78.811291,,
16790,16790,East Delavan Avenue Roslyn Street W,42.92275,-78.809252,,
16800,16800,East Delavan Avenue MST,42.921969,-78.83212,,
16810,16810,East Delavan Avenue Wilkes Avenue W,42.922808,-78.804382,,
16820,16820,East Delavan Avenue Wright Road Wes,42.922847,-78.799642,,
16840,16840,East Delavan Avenue Wyoming Avenue ,42.922637,-78.823961,,
16860,16860,East Main Street Center Street East,42.76804,-78.622555,,
16890,16890,East Main Street Maple Street West,42.768143,-78.620791,,
16910,16910,East Main Street North Grove Street,42.768064,-78.617561,,
16920,16920,East Main Street North Willow Stree,42.76797,-78.625724,,
16940,16940,East Main Street Paine Street East,42.767887,-78.613777,,
16950,16950,East Main Street Church Street East,42.767784,-78.609771,,
16970,16970,East Main Street Grove Street East,42.767975,-78.617928,,
16980,16980,East Main Street South Willow Stree,42.76784,-78.6261,,
16990,16990,East Main Street Whaley Avenue West,42.768021,-78.613778,,
16991,16991,East Main Street Walnut Street East,42.768013,-78.620192,,
17000,17000,East Robinson Road Niagara Falls Bo,43.036128,-78.82088,,
17003,17003,East Robinson Road Northwood Medica,43.036099,-78.8164,,
17030,17030,East Ferry Street 347 East Ferry St,42.914709,-78.851503,,
17040,17040,East Ferry Street 489 East Ferry St,42.91464,-78.846134,,
17050,17050,East Ferry Street 492 East Ferry St,42.914745,-78.845643,,
17060,17060,East Ferry St and 663 East Ferry St,42.914539,-78.836942,,
17070,17070,East Ferry Street and 663 East Ferr,42.914652,-78.836843,,
17080,17080,Ferry Street Wende Street East,42.914589,-78.814902,,
17090,17090,East Ferry Street Cambridge Avenue ,42.9146,-78.822396,,
17100,17100,Ferry Street Colorado Avenue East,42.914487,-78.819689,,
17110,17110,Ferry Street Ernst Avenue East,42.914412,-78.826603,,
17120,17120,East Ferry Street Fillmore Avenue E,42.914554,-78.839478,,
17130,17130,East Ferry Street Fillmore Avenue W,42.914685,-78.838927,,
17140,17140,Ferry Street Grant Street East,42.915216,-78.890668,,
17150,17150,Ferry Street Grant Street West,42.915326,-78.890171,,
17160,17160,Ferry Street Grider Street East Opp,42.914338,-78.828402,,
17170,17170,East Ferry Street Grider Street Wes,42.91456,-78.82883,,
17175,17175,East Ferry St and True Bethel Bapti,42.914624,-78.830753,,
17180,17180,Ferry Street Hampshire Street East,42.915302,-78.888131,,
17190,17190,Ferry Street Herkimer Street East,42.915163,-78.893431,,
17200,17200,Ferry Street Herkimer Street West,42.915258,-78.892993,,
17204,17204,Fashion Outlet Blvd Niagara Falls T,43.100751,-78.979655,,
17208,17208,Fashion Outlet Blvd Niagara Falls B,43.08954,-78.988247,,
17210,17210,Ferry Street Hoyt Street West Farsi,42.915422,-78.88719,,
17220,17220,East Ferry Street Humboldt Parkway ,42.914649,-78.842703,,
17230,17230,East Ferry Street Humboldt Parkway ,42.914751,-78.843908,,
17240,17240,East Ferry Street Humboldt Parkway ,42.914658,-78.843973,,
17250,17250,East Ferry Street Humboldt Parkway ,42.914747,-78.842784,,
17260,17260,East Ferry Street Jefferson Avenue ,42.914979,-78.854249,,
17270,17270,East Ferry Street Jefferson Avenue ,42.914949,-78.853762,,
17295,17295,East Ferry St and 810 East Ferry St,42.914625,-78.834983,,
17300,17300,Ferry Street Kilhoffer Street East,42.914574,-78.817096,,
17310,17310,East Ferry Street Leslie Street Wes,42.914757,-78.817522,,
17320,17320,East Ferry Street Lonsdale Road Wes,42.914813,-78.851932,,
17340,17340,East Ferry Street Masten Avenue Eas,42.915249,-78.859755,,
17350,17350,East Ferry Street Masten Avenue Wes,42.915361,-78.859276,,
17380,17380,Ferry Street Moselle Street East,42.914278,-78.823981,,
17390,17390,East Ferry Street Moselle Street We,42.914522,-78.824221,,
17400,17400,Ferry Street Nevada Avenue East,42.914462,-78.821577,,
17410,17410,Ferry Street Niagara Street East Fa,42.915092,-78.898889,,
17413,17413,Ferry Street Niagara Street West,42.915209,-78.89924,,
17420,17420,East Ferry Street Northumberland Av,42.914692,-78.82021,,
17430,17430,Ferry Street Plymout Avenue East,42.915055,-78.896214,,
17440,17440,Ferry Street Plymouth Avenue West,42.915243,-78.895692,,
17450,17450,East Ferry Street Purdy Street East,42.915199,-78.856993,,
17460,17460,East Ferry Street Purdy Street West,42.915368,-78.856301,,
17468,17468,West Ferry Street Chenango Street E,42.91534,-78.886225,,
17470,17470,Ferry Street Richmond Avenue East,42.915398,-78.882335,,
17473,17473,West Ferry Street Richmond Avenue W,42.915508,-78.882719,,
17480,17480,East Ferry Street Schuele Street We,42.914526,-78.826319,,
17485,17485,East Ferry Street True Bethel Bapti,42.914481,-78.830763,,
17490,17490,East Ferry Street Wende Street West,42.914763,-78.81455,,
17500,17500,Ferry Street West Avenue East,42.91503,-78.897743,,
17510,17510,Ferry Street West Avenue West,42.915188,-78.897294,,
17520,17520,East Ferry Street Wohlers Avenue Ea,42.91467,-78.848267,,
17530,17530,East Ferry Street Wohlers Avenue We,42.914764,-78.847844,,
17550,17550,Fillmore Avenue 801 Fillmore Avenue,42.89513,-78.838902,,
17560,17560,Fillmore Avenue 808 Fillmore Avenue,42.89527,-78.83931,,
17561,17561,Fillmore Avenue 556 Fillmore Avenue,43.014595,-78.854861,,
17570,17570,Fillmore Avenue Appenheimer Avenue ,42.922937,-78.839163,,
17580,17580,Fillmore Avenue Appenheimer Avenue ,42.923277,-78.839423,,
17590,17590,Fillmore Avenue B Street North,42.899858,-78.839147,,
17600,17600,Fillmore Avenue B Street South Oppo,42.900038,-78.83936,,
17610,17610,Fillmore Avenue Best Street North,42.903507,-78.839173,,
17630,17630,Fillmore Avenue Best Street South F,42.903507,-78.839412,,
17640,17640,Fillmore Avenue Broadway South Fars,42.892717,-78.839312,,
17650,17650,Fillmore Avenue Broadway North Fars,42.893282,-78.839082,,
17657,17657,Fillmore Avenue Chalmers Avenue Nor,42.937681,-78.839065,,
17660,17660,Fillmore Avenue Church Street West,42.769403,-78.609478,,
17670,17670,Fillmore Avenue Clinton Street Nort,42.87953,-78.839184,,
17680,17680,Fillmore Avenue Clinton Street Sout,42.879048,-78.83931,,
17690,17690,Fillmore Avenue East Delavan Avenue,42.921669,-78.83917,,
17700,17700,Fillmore Avenue East Delavan Avenue,42.921638,-78.839441,,
17710,17710,Fillmore Avenue Dewey Avenue North,42.931168,-78.839063,,
17720,17720,Fillmore Avenue Dewey Avenue South,42.931438,-78.839281,,
17730,17730,Fillmore Avenue Dillon Street North,42.87618,-78.842502,,
17740,17740,Fillmore Avenue Eagle Street North,42.877589,-78.840503,,
17750,17750,Fillmore Avenue Eagle Street South,42.877757,-78.840551,,
17753,17753,Fillmore Avenue Exolon Drive West,43.014622,-78.85189,,
17760,17760,Fillmore Avenue Kensington Expressw,42.92467,-78.839391,,
17770,17770,Fillmore Avenue East Ferry Street N,42.914511,-78.838961,,
17780,17780,Fillmore Avenue East Ferry Street S,42.91495,-78.839212,,
17790,17790,Fillmore Avenue Fougeron Street Nor,42.908138,-78.838984,,
17800,17800,Fillmore Avenue French Road North,42.91031,-78.838871,,
17820,17820,Fillmore Avenue Genesee Street Nort,42.902008,-78.838941,,
17830,17830,Fillmore Avenue Genesee Street Sout,42.902509,-78.839383,,
17840,17840,Fillmore Avenue Gesl Street South,42.929997,-78.839281,,
17850,17850,Fillmore Avenue Girard Place South,42.908491,-78.839146,,
17860,17860,Fillmore Avenue Glenny Drive North,42.924698,-78.839123,,
17870,17870,Fillmore Avenue Glenwood Avenue Nor,42.912196,-78.83891,,
17890,17890,Fillmore Avenue Howard Sreet North,42.883078,-78.839102,,
17900,17900,Fillmore Avenue Howard Sreet South ,42.883168,-78.839271,,
17910,17910,Fillmore Avenue Jewett Parkway Sout,42.934158,-78.839271,,
17920,17920,Fillmore Avenue Kensington Avenue N,42.927098,-78.839064,,
17930,17930,Fillmore Avenue Kensington Avenue S,42.92765,-78.839322,,
17940,17940,Fillmore Avenue Leroy Avenue North,42.932751,-78.839083,,
17950,17950,Fillmore Avenue Leroy Avenue South,42.933019,-78.839271,,
17960,17960,Fillmore Avenue Main Street East Fa,42.93847,-78.839263,,
17970,17970,Fillmore Avenue Main Street North,42.938757,-78.839042,,
17975,17975,Fillmore Avenue Northampton Street ,42.907131,-78.83898,,
17976,17976,Fillmore Avenue Northampton Street ,42.907397,-78.839149,,
17980,17980,Fillmore Avenue Northland Avenue No,42.918799,-78.839093,,
17990,17990,Fillmore Avenue Northland Avenue So,42.919349,-78.839362,,
18000,18000,Fillmore Avenue North Parade Avenue,42.906248,-78.83879,,
18010,18010,Fillmore Avenue North Parade Avenue,42.906688,-78.839161,,
18020,18020,Fillmore Avenue Oneida Street North,42.881278,-78.839173,,
18030,18030,Fillmore Avenue Oneida Street South,42.881198,-78.839261,,
18040,18040,Fillmore Avenue South Division Stre,42.876268,-78.842582,,
18050,18050,Fillmore Avenue Paderewski Drive No,42.889521,-78.839203,,
18060,18060,Fillmore Avenue Paderewski Drive So,42.889839,-78.83929,,
18070,18070,Fillmore Avenue Peckham Street Nort,42.88772,-78.839147,,
18080,18080,Fillmore Avenue Peckham Street Sout,42.888028,-78.839293,,
18090,18090,Fillmore Avenue Rodney Avenue North,42.935979,-78.839071,,
18100,18100,Fillmore Avenue Rodney Avenue South,42.93619,-78.839252,,
18110,18110,Fillmore Avenue Sydney Street North,42.916307,-78.83899,,
18120,18120,Fillmore Avenue Sydney Street South,42.916529,-78.839273,,
18150,18150,Fillmore Avenue Sycamore Street Nor,42.897461,-78.839185,,
18160,18160,Fillmore Avenue Sycamore Street Sou,42.897838,-78.839321,,
18170,18170,Fillmore Avenue East Utica Street S,42.911227,-78.839163,,
18180,18180,Fillmore Avenue Van Gorder Street N,42.929667,-78.839063,,
18190,18190,Fillmore Avenue Wakefield Avenue No,42.934708,-78.83907,,
18220,18220,Fillmore Avenue William Street Nort,42.884684,-78.839078,,
18230,18230,Fillmore Avenue William Street Sout,42.885308,-78.8393,,
18240,18240,Fillmore Avenue Winslow Avenue Sout,42.913247,-78.839162,,
18250,18250,Fillmore Avenue Riley Street East,42.769449,-78.610635,,
18260,18260,Flint Road Millersport Hwy West Far,42.988935,-78.791085,,
18270,18270,Flint Road Maple Road North,42.992484,-78.79209,,
18275,18275,Flint Road Maple Road North,42.990981,-78.792053,,
18276,18276,Flint Road Maple Road South,42.991463,-78.792348,,
18280,18280,Flint Road Millersport Highway Sout,42.988797,-78.79102,,
18300,18300,Flint Road UB Service Road South Ne,42.992765,-78.79236,,
18310,18310,Flint Circle Flint Circle Stop Sout,42.999889,-78.7894,,
18350,18350,Forest Avenue Barry Place East,42.927674,-78.888933,,
18370,18370,Forest Avenue Richmond Avenue East,42.927797,-78.881124,,
18400,18400,Forest Avenue Abbottsford Place Eas,42.927766,-78.883736,,
18670,18670,North Street City Honors West,42.902386,-78.861267,,
18690,18690,Northampton Street East High School,42.90727,-78.836797,,
18700,18700,Franklin Street Asbury Alley North,42.891972,-78.874581,,
18720,18720,Franklin Street Emerson Commons Nor,42.890315,-78.875127,,
18730,18730,Franklin Street Church Street North,42.88326,-78.877461,,
18770,18770,Franklin Street Huron Street North,42.888852,-78.875632,,
18780,18780,Franklin Street Mohawk Street North,42.887188,-78.876211,,
18790,18790,Franklin Street Seneca Street North,42.881439,-78.877996,,
18827,18827,French Road Allstate West,42.867939,-78.703611,,
18833,18833,French Road 1380 French Road West,42.86796,-78.70178,,
18860,18860,French Road Borden Road East,42.867738,-78.709382,,
18870,18870,French Road Borden Road West,42.867909,-78.708511,,
18880,18880,French Road Boxwood Lane West,42.868287,-78.745231,,
18890,18890,French Road Brentwood Drive East Fa,42.867648,-78.720091,,
18893,18893,Genesee Street Ellwood Place East O,42.924493,-78.771747,,
18900,18900,French Road Brentwood Drive West,42.867878,-78.72037,,
18920,18920,French Road Danielle Drive East,42.868106,-78.742549,,
18983,18983,French Road Garden Village Plaza We,42.868277,-78.749496,,
18985,18985,French Road Idylwood Apartments Wes,42.868239,-78.742341,,
18987,18987,French Road Transit-French Square,42.868236,-78.698147,,
19000,19000,French Road Kelly Drive West,42.868087,-78.73675,,
19010,19010,French Road Kelly Drive East Opposi,42.867968,-78.737056,,
19013,19013,French Road Kingswood Apartments Ea,42.867749,-78.706002,,
19015,19015,French Road Kingswood Apartments We,42.867929,-78.705781,,
19020,19020,French Road Nancy Plaza East,42.867804,-78.731148,,
19050,19050,French Road Pheasant Lane East Fars,42.867689,-78.714102,,
19060,19060,French Road Pheasant Lane West Fars,42.867879,-78.71393,,
19065,19065,French Road 1402 French Road,42.868001,-78.700422,,
19070,19070,French Road Randy Way East Farside,42.86765,-78.723412,,
19080,19080,French Road Randy Way West,42.867868,-78.723873,,
19083,19083,French Road Sandstone Court East,42.867767,-78.703742,,
19090,19090,French Road Towers Boulevard West,42.867958,-78.730721,,
19105,19105,French Road 149 French Road,42.867417,-78.751183,,
19110,19110,French Road Yvette Drive East Farsi,42.868202,-78.745667,,
19260,19260,Fuhrmann Boulevard Ohio Street Nort,42.853431,-78.863654,,
19261,19261,Fuhrmann Boulevard Ohio Street Nort,42.852718,-78.864275,,
19270,19270,Fuhrmann Boulevard Buffalo Harbor S,42.85247,-78.864278,,
19272,19272,Fuhrmann Boulevard Buffalo Harbor S,42.839851,-78.857982,,
19300,19300,Fuhrmann Boulevard Tifft Farms Nort,42.845863,-78.860693,,
19301,19301,Fuhrmann Boulevard Tift Nature Pres,42.846135,-78.860981,,
19303,19303,Fuhrmann Boulevard Tifft Street Nor,42.839886,-78.857743,,
19307,19307,Galleria Drive Target South,42.911106,-78.771404,,
19315,19315,Galleria Drive Midway West East,42.915843,-78.763901,,
19317,19317,Galleria Driveway Millenium Hotel S,42.909633,-78.759326,,
19340,19340,Garden Avenue 9th Street East,43.11345,-79.052679,,
19420,19420,BNIA Driveway BNIA Terminal West,42.934139,-78.730121,,
19433,19433,Genesee Street 2930 Genesee Street ,42.92423,-78.776392,,
19450,19450,Genesee Street 3409 Genesee Street ,42.926295,-78.75795,,
19460,19460,Genesee Street 3420 Genesee Street ,42.926451,-78.757627,,
19463,19463,Genesee Street 4100 Genesee Street ,42.931298,-78.733579,,
19473,19473,Genesee Street 4220 Genesee Street ,42.931958,-78.730168,,
19490,19490,Genesee Street 4219 Genesee Street ,42.93145,-78.731441,,
19491,19491,Genesee Street 4218 Genesee Street ,42.93264,-78.726747,,
19493,19493,Genesee Street 4240 Genesee Street ,42.933415,-78.723186,,
19494,19494,Genesee Street 4345 Genesee Street ,42.932662,-78.725494,,
19600,19600,Genesee Street Adams Street West Op,42.897668,-78.850486,,
19670,19670,Genesee Street Alpine Place East Fa,42.918614,-78.798359,,
19680,19680,Genesee Street Andrews Avenue West,42.91929,-78.796033,,
19683,19683,Genesee Street Andrews Loop Static,42.919268,-78.796928,,
19687,19687,Genesee Street Andres Place East,42.924483,-78.774219,,
19690,19690,Genesee Street Louis Street West Fa,42.928056,-78.749625,,
19700,19700,Genesee Street Smallwood Terrace Ea,42.928384,-78.747113,,
19710,19710,Genesee Street Bailey Avenue East F,42.912608,-78.813502,,
19720,19720,Genesee Street Bailey Avenue West F,42.912548,-78.813973,,
19740,19740,Genesee Street Barthel Street East,42.907108,-78.827461,,
19750,19750,Genesee Street Barthel Street West,42.907478,-78.826652,,
19753,19753,Genesee Street Beach Road East Oppo,42.925298,-78.762901,,
19754,19754,Genesee Street Beach Road West,42.925409,-78.762762,,
19774,19774,Genesee Street Buell Avenue East,42.930413,-78.736498,,
